MSRP,Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg
26600,Hyundai,2017,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,31,22
21950,Hyundai,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25
27150,Hyundai,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25
15495,Chevrolet,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,35,25
21945,Chevrolet,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,33,25
16095,Chevrolet,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,25
18835,Chevrolet,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,40,29
21345,Chevrolet,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,33,25
14845,Chevrolet,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,26
18235,Chevrolet,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,40,29
17845,Chevrolet,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,25
17245,Chevrolet,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,35,25
19680,Chevrolet,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,27
20545,Chevrolet,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,34,27
14245,Chevrolet,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,26
20245,Chevrolet,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27
19945,Chevrolet,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,34,27
16455,Chevrolet,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,26
15855,Chevrolet,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,26
16155,Chevrolet,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,26
20095,Chevrolet,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,34,27
18145,Chevrolet,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,24
15595,Chevrolet,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,35,24
20345,Chevrolet,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27
16755,Chevrolet,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,26
19780,Chevrolet,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,37,27
20095,Chevrolet,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,34,27
21495,Chevrolet,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,33,25
14345,Chevrolet,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,35,26
17545,Chevrolet,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,35,24
14945,Chevrolet,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,26
16195,Chevrolet,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,35,24
21495,Chevrolet,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,33,25
18170,Chevrolet,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,34,24
21215,Chevrolet,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,36,27
17580,Chevrolet,2017,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,33,25
18970,Chevrolet,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,34,24
16395,Chevrolet,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,34,24
20415,Chevrolet,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,36,27
19720,Chevrolet,2017,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,39,28
17530,Chevrolet,2017,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,39,28
19720,Chevrolet,2017,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,39,28
15145,Chevrolet,2017,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,33,25
16538,GMC,2002,regular unleaded,190,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,20,15
13975,GMC,2002,flex-fuel (unleaded/E85),120,4,MANUAL,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,25,19
20793,GMC,2002,regular unleaded,190,6,AUTOMATIC,four wheel drive,3,N/A,Compact,Extended Cab Pickup,18,14
17093,GMC,2002,flex-fuel (unleaded/E85),120,4,AUTOMATIC,rear wheel drive,3,Flex Fuel,Compact,Extended Cab Pickup,23,17
15957,GMC,2002,flex-fuel (unleaded/E85),120,4,MANUAL,rear wheel drive,3,Flex Fuel,Compact,Extended Cab Pickup,25,19
24492,GMC,2002,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,18,14
15093,GMC,2002,flex-fuel (unleaded/E85),120,4,AUTOMATIC,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,23,17
15420,GMC,2002,flex-fuel (unleaded/E85),120,4,AUTOMATIC,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,23,17
19675,GMC,2002,regular unleaded,190,6,MANUAL,four wheel drive,3,N/A,Compact,Extended Cab Pickup,16,12
14770,GMC,2003,flex-fuel (unleaded/E85),120,4,MANUAL,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,25,19
16570,GMC,2003,flex-fuel (unleaded/E85),120,4,MANUAL,rear wheel drive,3,Flex Fuel,Compact,Extended Cab Pickup,25,19
24670,GMC,2003,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,18,14
21970,GMC,2003,regular unleaded,190,6,MANUAL,four wheel drive,3,N/A,Compact,Extended Cab Pickup,17,12
16270,GMC,2003,flex-fuel (unleaded/E85),120,4,MANUAL,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,25,19
16220,GMC,2003,flex-fuel (unleaded/E85),120,4,AUTOMATIC,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,23,17
20320,GMC,2003,regular unleaded,190,6,MANUAL,four wheel drive,3,N/A,Compact,Extended Cab Pickup,17,12
17670,GMC,2003,flex-fuel (unleaded/E85),120,4,AUTOMATIC,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,23,17
18270,GMC,2003,flex-fuel (unleaded/E85),120,4,MANUAL,rear wheel drive,3,Flex Fuel,Compact,Extended Cab Pickup,25,19
38500,Kia,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,18
24300,Kia,2015,regular unleaded,191,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,27,20
26700,Kia,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18
36700,Kia,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18
41700,Kia,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,18
31700,Kia,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18
33500,Kia,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,18
26100,Kia,2015,regular unleaded,191,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,25,19
39900,Kia,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18
28500,Kia,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,18
38300,Kia,2016,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,18
28200,Kia,2016,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,26,21
33900,Kia,2016,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,26,18
28700,Kia,2016,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,18
40100,Kia,2016,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17
32900,Kia,2016,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,25,19
25100,Kia,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,29,21
43300,Kia,2016,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17
32100,Kia,2016,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,18
26400,Kia,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,29,21
41500,Kia,2016,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,18
31100,Kia,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,27,20
30500,Kia,2016,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,26,18
39900,Kia,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,27,20
41700,Kia,2016,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,25,19
28500,Kia,2017,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,25,21
28990,Kia,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18
33100,Kia,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18
40400,Kia,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17
31500,Kia,2017,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,27,20
38600,Kia,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18
45700,Kia,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17
43900,Kia,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,18
30790,Kia,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,25,18
25400,Kia,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,21
34900,Kia,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,25,18
26700,Kia,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,21
33300,Kia,2017,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,25,19
35700,Kia,2015,electric,,0,DIRECT_DRIVE,front wheel drive,4,N/A,Compact,Wagon,92,120
33700,Kia,2015,electric,,0,DIRECT_DRIVE,front wheel drive,4,N/A,Compact,Wagon,92,120
33950,Kia,2016,electric,,0,DIRECT_DRIVE,front wheel drive,4,N/A,Compact,Wagon,92,120
31950,Kia,2016,electric,,0,DIRECT_DRIVE,front wheel drive,4,N/A,Compact,Wagon,92,120
35950,Kia,2016,electric,,0,DIRECT_DRIVE,front wheel drive,4,N/A,Compact,Wagon,92,120
16900,Kia,2014,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,30,24
20500,Kia,2014,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,31,23
18400,Kia,2014,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,31,23
14900,Kia,2014,regular unleaded,130,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,30,24
15190,Kia,2015,regular unleaded,130,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,30,24
17190,Kia,2015,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,30,24
20790,Kia,2015,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,31,23
18690,Kia,2015,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,31,23
17400,Kia,2016,regular unleaded,130,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,30,24
15900,Kia,2016,regular unleaded,130,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,30,24
21300,Kia,2016,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,31,24
19400,Kia,2016,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,31,24
26685,Chevrolet,2014,electric,140,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,109,128
27010,Chevrolet,2014,electric,140,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,109,128
25170,Chevrolet,2015,electric,140,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,109,128
25560,Chevrolet,2015,electric,140,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,109,128
25510,Chevrolet,2016,electric,140,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,109,128
25120,Chevrolet,2016,electric,140,0,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,109,128
14040,Chevrolet,2015,regular unleaded,84,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,39,31
15095,Chevrolet,2015,regular unleaded,84,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,39,30
15440,Chevrolet,2015,regular unleaded,84,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,39,31
12270,Chevrolet,2015,regular unleaded,84,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,39,31
13580,Chevrolet,2015,regular unleaded,84,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,39,30
16535,Chevrolet,2015,regular unleaded,84,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,39,30
14685,Chevrolet,2016,regular unleaded,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,41,30
17285,Chevrolet,2016,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,41,31
15785,Chevrolet,2016,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,41,31
13760,Chevrolet,2016,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,41,31
12660,Chevrolet,2016,regular unleaded,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,41,30
16185,Chevrolet,2016,regular unleaded,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,41,30
16325,Chevrolet,2017,regular unleaded,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,29
13000,Chevrolet,2017,regular unleaded,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,29
14100,Chevrolet,2017,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,30
15925,Chevrolet,2017,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,30
14825,Chevrolet,2017,regular unleaded,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,29
17425,Chevrolet,2017,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,38,30
12895,Kia,2007,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23
15995,Kia,2007,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23
15895,Kia,2007,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,23
15995,Kia,2007,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,30,23
14895,Kia,2007,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23
16995,Kia,2007,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,23
16995,Kia,2007,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,32,23
15895,Kia,2008,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,24
16995,Kia,2008,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,32,24
15995,Kia,2008,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,30,23
14895,Kia,2008,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23
15995,Kia,2008,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23
16995,Kia,2008,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,24
13895,Kia,2008,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,24
12895,Kia,2008,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23
13550,Kia,2009,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23
15550,Kia,2009,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23
17450,Kia,2009,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,24
16695,Kia,2009,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,30,23
16550,Kia,2009,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,24
16450,Kia,2009,regular unleaded,138,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,23
17695,Kia,2009,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,32,24
14550,Kia,2009,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,32,24
2000,Dodge,1993,regular unleaded,101,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,29,22
2000,Dodge,1993,regular unleaded,101,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,26,21
2000,Dodge,1994,regular unleaded,100,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,25,19
2000,Dodge,1995,regular unleaded,100,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,26,19
21900,Kia,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,21
28100,Kia,2015,regular unleaded,260,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,26,20
25300,Kia,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,21
26800,Kia,2015,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,19
29600,Kia,2015,regular unleaded,260,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,19
23400,Kia,2015,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,19
23650,Kia,2016,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,19
22150,Kia,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,21
31490,Kia,2016,regular unleaded,260,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,19
25350,Kia,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,28,21
29990,Kia,2016,regular unleaded,260,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,26,20
26850,Kia,2016,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,26,19
27000,Kia,2017,regular unleaded,181,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,21
32500,Kia,2017,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,26,21
22990,Kia,2017,regular unleaded,181,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,29,22
34000,Kia,2017,regular unleaded,237,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,23,20
25500,Kia,2017,regular unleaded,181,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,29,22
24490,Kia,2017,regular unleaded,181,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,25,21
2000,Chevrolet,1994,regular unleaded,200,8,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Van,16,11
2000,Chevrolet,1994,regular unleaded,200,8,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Van,16,11
2000,Chevrolet,1994,regular unleaded,200,8,AUTOMATIC,rear wheel drive,3,N/A,Large,Passenger Van,16,11
2000,Chevrolet,1994,regular unleaded,200,8,AUTOMATIC,rear wheel drive,3,N/A,Large,Passenger Van,16,11
2000,Chevrolet,1994,regular unleaded,155,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Van,17,14
2000,Chevrolet,1994,regular unleaded,155,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Van,17,14
2000,Chevrolet,1995,regular unleaded,163,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Van,15,13
2000,Chevrolet,1995,regular unleaded,163,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Van,15,13
85542,Maserati,2003,premium unleaded (required),390,8,MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Convertible,15,10
89622,Maserati,2003,premium unleaded (required),390,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Convertible,16,10
89622,Maserati,2004,premium unleaded (required),390,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Convertible,16,10
85542,Maserati,2004,premium unleaded (required),390,8,MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Convertible,15,10
87252,Maserati,2005,premium unleaded (required),385,8,MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Convertible,15,10
91415,Maserati,2005,premium unleaded (required),385,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Luxury,High-Performance",Compact,Convertible,16,11
52700,Audi,2015,premium unleaded (required),354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,24,17
60200,Audi,2015,premium unleaded (required),354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,24,17
53300,Audi,2016,premium unleaded (required),354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,Performance",Midsize,4dr SUV,24,17
60800,Audi,2016,premium unleaded (required),354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,Performance",Midsize,4dr SUV,24,17
60800,Audi,2017,premium unleaded (required),354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,Performance",Midsize,4dr SUV,24,17
53300,Audi,2017,premium unleaded (required),354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,Performance",Midsize,4dr SUV,24,17
97395,Dodge,2013,premium unleaded (required),640,10,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,19,12
120395,Dodge,2013,premium unleaded (required),640,10,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,19,12
107385,Dodge,2014,premium unleaded (required),640,10,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,19,12
84885,Dodge,2014,premium unleaded (required),640,10,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,19,12
