id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
10800,I,1.1375,0.8375,0.2625,11.04213025,5.74077375,2.42388225,3.58621175,8.0
10801,F,1.4375,1.1375,0.4125,26.2232875,10.489315,4.83358975,10.0640725,15.0
10802,F,1.6625,1.25,0.45,42.82191975,20.53921275,10.0073735,10.942907,11.0
10803,M,1.3375,1.05,0.3625,22.0275615,9.87980075,5.14543425,6.6621325,8.0
10804,I,0.7,0.5125,0.2,3.3168915,1.14815475,0.623689,0.97805775,5.0
10805,F,1.2875,0.9625,0.3,18.71067,7.6260155,3.86970675,4.819415,9.0
10806,F,1.25,1.0,0.375,23.09066775,7.7961125,5.51397775,7.7961125,12.0
10807,I,1.4,1.1125,0.375,23.7285315,8.91591775,5.17378375,7.12989925,8.0
10808,I,1.1625,0.8375,0.3,13.39513875,5.08873525,2.79242575,3.8271825,8.0
10809,I,0.675,0.5,0.2,2.8066005,1.0489315,0.52446575,0.850485,4.0
10810,I,1.3125,1.0,0.325,18.030282,7.55514175,4.06815325,6.3786375,8.0
10811,I,1.375,1.0625,0.3875,24.8058125,10.47514025,4.8477645,7.2291225,11.0
10812,M,1.875,1.4625,0.5375,72.234526,32.78619675,13.551061,20.581737,15.0
10813,M,1.6,1.225,0.4125,32.16250775,18.01610725,7.41339425,8.3631025,10.0
10814,M,1.5125,1.25,0.4375,31.127751,12.74310025,5.79747275,11.056305,13.0
10815,I,0.7,0.5125,0.2,3.89805625,1.54504775,0.963883,1.13398,6.0
10816,I,1.1,0.8125,0.2875,10.73028575,4.309124,2.4664065,3.40194,9.0
10817,F,1.3,0.95,0.3,18.824068,8.561549,3.9405805,4.9611625,9.0
10818,I,0.925,0.6875,0.2375,6.066793,2.96252275,1.8994165,1.984465,6.0
10819,M,1.6375,1.3,0.4375,44.09764725,19.7029025,9.3836845,8.0796075,10.0
10820,M,1.6,1.2625,0.45,45.7277435,16.612807,8.71747125,13.324265,19.0
10821,M,1.8875,1.5375,0.525,71.11472075,26.251637,16.5844575,15.4504775,19.0
10822,F,1.5,1.1375,0.425,29.55435375,12.74310025,7.711064,8.6465975,10.0
10823,F,1.4,1.1,0.3625,26.988724,9.99319875,6.36446275,7.04485075,10.0
10824,F,1.5625,1.2125,0.4,32.6302745,16.37183625,6.4353365,8.3631025,9.0
10825,M,1.4625,1.125,0.4375,29.15746075,11.396499,7.47009325,8.788345,13.0
10826,I,1.4,1.0125,0.325,18.71067,8.0796075,3.8838815,4.9611625,8.0
10827,F,1.55,1.175,0.4125,33.8776525,14.6566915,6.13766675,9.07184,9.0
10828,I,1.1125,0.8,0.275,11.5382465,6.3219385,2.62232875,3.40194,8.0
10829,I,1.15,0.9375,0.35,16.839603,7.01650125,3.41611475,4.819415,8.0
10830,M,1.475,1.175,0.35,27.952607,12.8423235,6.53455975,8.03708325,9.0
10831,I,1.2125,0.925,0.25,12.0485375,4.63514325,2.5231055,4.1106775,9.0
10832,I,0.8625,0.6375,0.225,6.0384435,2.14038725,1.20485375,1.984465,7.0
10833,I,1.3625,1.075,0.375,20.638436,7.1724235,4.479221,6.3786375,13.0
10834,I,1.3,1.0,0.325,16.51358375,7.10154975,3.8838815,5.5281525,8.0
10835,F,1.625,1.2625,0.4125,39.745999,19.03668925,8.29222875,10.3475675,11.0
10836,M,1.625,1.2875,0.45,43.02036625,16.726205,9.8939755,13.1825175,15.0
10837,F,1.325,1.0625,0.325,23.51591025,10.02154825,4.8477645,6.747181,9.0
10838,I,1.025,0.75,0.25,9.93649975,3.8838815,2.324659,2.6932025,6.0
10839,I,1.075,0.8625,0.25,10.375917,4.479221,2.948348,3.40194,7.0
10840,I,1.25,0.925,0.275,10.21999475,4.63514325,2.5231055,3.40194,7.0
10841,I,1.1125,0.8625,0.275,12.65805175,5.82582225,2.4097075,3.742134,8.0
10842,M,1.575,1.2625,0.4125,37.18036925,16.726205,7.540967,10.20582,15.0
10843,M,1.85,1.4,0.4875,55.46579675,26.26581175,12.643877,12.8990225,11.0
10844,M,1.375,1.0375,0.3375,21.9708625,9.99319875,5.896696,5.953395,11.0
10845,I,1.4125,1.125,0.3125,22.5378525,9.468733,4.252425,6.747181,9.0
10846,F,1.5875,1.3,0.425,38.82464025,17.3215445,8.164656,10.3475675,10.0
10847,I,1.125,0.875,0.2875,13.777857,6.066793,2.83495,4.3941725,7.0
10848,F,1.2,0.95,0.3,17.463292,7.15824875,3.58621175,5.2446575,8.0
10849,F,1.675,1.3125,0.5625,42.354153,16.159215,8.68912175,11.90679,10.0
10850,F,1.6,1.2625,0.475,37.74735925,16.57028275,8.561549,11.3681495,11.0
10851,F,1.525,1.15,0.4,31.02852775,13.11164375,8.37727725,8.3631025,11.0
10852,F,0.875,0.65,0.2375,5.10291,2.211261,1.474174,1.5592225,9.0
10853,F,1.1,0.85,0.25,10.6310625,4.5075705,2.3530085,3.40194,9.0
10854,F,1.425,1.1125,0.375,22.89222125,9.42620875,4.89028875,7.654365,12.0
10855,M,1.5625,1.2,0.3625,36.740952,16.102516,7.29999625,8.9300925,11.0
10856,M,1.5625,1.2,0.4125,38.03085425,15.86154525,8.66077225,10.0640725,12.0
10857,M,1.525,1.1875,0.4375,32.95629375,14.0330025,7.314171,8.50485,9.0
10858,F,1.3,1.0625,0.375,24.56484175,10.64523725,5.6982495,7.2291225,9.0
10859,F,1.575,1.225,0.4375,34.6714385,15.1669825,8.15048125,9.4970825,12.0
10860,I,1.3875,1.0625,0.3375,22.11261,10.3475675,4.762716,7.7961125,10.0
10861,M,1.5875,1.225,0.4,35.50774875,12.85649825,8.4198015,9.298636,13.0
10862,F,1.6,1.2625,0.4375,38.00250475,15.86154525,8.901743,10.0640725,12.0
10863,M,1.4125,1.125,0.3875,30.71668325,13.9196045,6.5487345,8.6465975,11.0
10864,M,1.325,1.1,0.325,24.28134675,9.8939755,6.973977,7.5126175,14.0
10865,M,1.4125,1.1375,0.3875,29.540179,14.04717725,6.577084,7.49844275,10.0
10866,F,1.6125,1.2,0.4,35.0116325,13.947954,8.68912175,10.6310625,10.0
10867,F,1.4625,1.15,0.3875,27.28639375,9.2135875,5.82582225,9.355335,13.0
10868,M,1.7625,1.4,0.4375,43.1762885,19.050864,11.60912025,12.40290625,13.0
10869,I,1.225,0.9625,0.2875,16.40018575,6.6621325,2.90582375,5.08873525,17.0
10870,F,1.4875,1.1875,0.4125,31.6096925,12.06271225,7.41339425,7.93786,12.0
10871,I,0.7,0.5875,0.1625,3.1467945,1.5025235,0.75126175,1.13398,6.0
10872,M,1.3375,1.05,0.3875,24.67823975,9.865626,5.8683465,7.2291225,13.0
10873,I,0.925,0.6875,0.2375,6.81805475,2.82077525,1.587572,1.984465,7.0
10874,M,1.8,1.4375,0.5,70.66112875,32.47435225,13.79203175,17.57669,12.0
10875,M,1.65,1.2625,0.3875,40.78075575,19.03668925,7.55514175,10.9145575,12.0
10876,M,1.45,1.225,0.4,31.808139,15.5638755,6.633783,9.6104805,9.0
10877,M,1.3375,1.025,0.3625,20.3265915,6.860579,4.77689075,5.20213325,10.0
10878,I,0.775,0.6125,0.1875,4.12485225,1.71514475,0.9355335,1.2757275,4.0
10879,I,1.1,0.8125,0.2625,11.66581925,5.0178615,2.33883375,3.8271825,9.0
10880,M,1.425,1.125,0.375,27.839209,15.03940975,4.40834725,7.2291225,9.0
10881,F,1.5125,1.175,0.4125,33.57998275,13.87708025,8.334753,9.7805775,14.0
10882,M,1.45,1.15,0.4,27.21552,11.736693,6.0384435,8.6465975,12.0
10883,I,1.1,0.875,0.3,14.968536,5.953395,2.99087225,4.3941725,8.0
10884,I,1.3125,1.0125,0.3375,17.70426275,7.69688925,4.09650275,5.23048275,9.0
10885,I,1.175,0.925,0.275,15.2236815,7.01650125,2.778251,4.252425,7.0
10886,F,1.3125,1.025,0.325,19.15008725,8.50485,4.23825025,5.953395,9.0
10887,I,1.025,0.8125,0.2125,9.4970825,4.32329875,1.871067,2.9766975,8.0
10888,M,1.45,1.1625,0.35,28.066005,10.6877615,6.4920355,7.93786,10.0
10889,M,1.4375,1.225,0.35,25.92561775,11.07047975,6.67630725,8.50485,9.0
10890,M,1.5375,1.2125,0.4375,34.529691,16.82542825,8.60407325,8.9300925,11.0
10891,M,1.5875,1.275,0.4875,37.3929905,15.26620575,7.314171,10.9145575,12.0
10892,I,0.6875,0.525,0.1875,2.721552,1.0489315,0.52446575,0.850485,5.0
10893,F,1.5125,1.175,0.425,31.581343,11.12717875,7.200773,8.7599955,14.0
10894,F,1.2125,0.9625,0.35,17.7184375,7.654365,3.6570855,4.6776675,11.0
10895,F,1.4875,1.15,0.3625,24.2955215,12.00601325,6.350288,6.80388,9.0
10896,M,1.4375,1.1,0.3375,24.777463,12.11941125,4.876114,6.4353365,8.0
10897,F,1.5625,1.25,0.4375,40.78075575,13.73533275,8.09378225,11.623295,19.0
10898,F,1.15,0.9125,0.3125,14.81261375,5.953395,3.50116325,4.6776675,10.0
10899,I,0.7375,0.575,0.2,3.9405805,1.4458245,0.83631025,1.13398,6.0
10900,I,1.275,1.0,0.325,16.896302,6.08096775,3.8838815,5.5281525,13.0
10901,F,1.6625,1.2625,0.4375,39.76017375,19.9863975,7.6260155,10.61688775,12.0
10902,M,1.4625,1.1375,0.4125,30.71668325,12.74310025,6.78970525,8.618248,10.0
10903,I,1.025,0.75,0.2375,8.5331995,3.41611475,1.9561155,2.551455,6.0
10904,I,0.9875,0.7375,0.225,7.04485075,3.798833,1.871067,2.551455,6.0
10905,F,1.6625,1.3125,0.5375,44.55123925,17.860185,10.39009175,12.3320325,20.0
10906,F,1.275,1.0,0.3125,18.24290325,7.1724235,4.72019175,5.2446575,10.0
10907,F,1.525,1.175,0.4375,36.85435,14.004653,8.0229085,9.07184,11.0
10908,I,1.0875,0.8125,0.3,10.44679075,4.23825025,2.65067825,2.9766975,8.0
10909,F,1.5625,1.25,0.4125,35.550273,14.18892475,6.64795775,9.07184,15.0
10910,F,1.5,1.1875,0.4125,29.48348,12.48795475,5.8116475,8.788345,8.0
10911,F,1.475,1.2125,0.375,34.0477495,17.1514475,7.3992195,9.922325,8.0
10912,F,1.45,1.125,0.325,24.84833675,10.9145575,4.592619,7.654365,12.0
10913,I,0.9375,0.7125,0.2,6.27941425,2.7499015,1.31825175,1.70097,6.0
10914,I,1.4,1.0625,0.3125,20.17066925,9.07184,4.9044635,6.520385,11.0
10915,I,0.85,0.6625,0.2125,5.8116475,1.984465,1.17650425,1.984465,6.0
10916,I,1.1375,0.9,0.275,12.34620725,5.6415505,2.50893075,3.40194,7.0
10917,M,1.75,1.375,0.4875,49.85259575,23.99785175,11.5382465,17.690088,23.0
10918,I,1.1625,0.8875,0.275,12.99824575,5.443104,2.9199985,3.685435,8.0
10919,M,1.4,1.1375,0.3875,27.669112,12.587178,6.2652395,7.93786,8.0
10920,M,1.775,1.3875,0.5125,47.95317925,20.581737,11.41067375,12.757275,11.0
10921,F,1.45,1.15,0.3875,27.91008275,12.587178,7.0023265,7.767763,10.0
10922,F,1.775,1.3875,0.5125,54.0624965,19.0225145,10.7444605,12.48795475,19.0
10923,M,0.9375,0.725,0.2125,6.98815175,2.324659,1.63009625,2.1262125,13.0
10924,M,1.2,0.9125,0.275,12.09106175,5.74077375,2.948348,3.685435,8.0
10925,F,1.55,1.2625,0.4125,32.601925,15.7339725,7.2858215,8.9300925,12.0
10926,M,1.125,0.8375,0.35,12.5021295,5.28718175,3.2601925,3.96893,15.0
10927,M,1.775,1.3875,0.4375,53.67453975,25.86891875,11.60912025,14.17475,13.0
10928,I,0.4,0.3,0.1,0.75126175,0.12757275,0.0850485,0.1417475,4.0
10929,I,1.375,1.075,0.35,21.8007655,9.7238785,4.57844425,6.23689,11.0
10930,I,1.3,1.0125,0.35,19.71707725,9.468733,3.6570855,5.51397775,9.0
10931,M,1.425,1.1,0.425,30.43318825,10.829509,6.19436575,9.525432,19.0
10932,F,1.4125,1.1,0.3125,23.51591025,9.6671795,4.83358975,6.23689,14.0
10933,F,1.6125,1.25,0.375,36.230661,16.4710595,8.68912175,10.489315,11.0
10934,I,1.1,0.8875,0.275,12.417081,5.62737575,2.721552,3.5436875,8.0
10935,F,1.5125,1.175,0.3875,33.8776525,16.726205,6.64795775,8.9300925,11.0
10936,M,1.4125,1.075,0.3625,25.44367625,11.94931425,4.309124,6.3786375,9.0
10937,I,1.05,0.8125,0.2875,8.901743,3.40194,1.871067,2.6365035,7.0
10938,M,1.3625,1.025,0.3,19.37688325,7.5126175,4.60679375,6.6621325,12.0
10939,F,1.7125,1.325,0.4875,42.410852,16.51358375,10.58853825,12.3320325,11.0
10940,F,1.425,1.075,0.375,25.1460065,10.149121,4.8477645,5.953395,8.0
10941,I,1.175,0.9375,0.2875,15.3937785,7.04485075,2.96252275,4.252425,7.0
10942,M,1.75,1.4125,0.575,56.7840485,28.8314415,9.865626,14.21727425,11.0
10943,F,1.55,1.1875,0.4,32.2900805,14.16057525,7.64019025,7.7961125,13.0
10944,F,1.475,1.1375,0.4625,26.705229,10.829509,5.54232725,7.8528115,10.0
10945,I,1.125,0.8375,0.2375,9.808927,4.20990075,1.63009625,3.2601925,7.0
10946,F,1.475,1.05,0.325,22.83552225,9.48290775,5.7549485,6.0951425,9.0
10947,M,1.1,0.8625,0.275,12.5021295,5.4147545,2.8066005,3.685435,9.0
10948,F,1.35,1.0625,0.3625,25.16018125,13.1258185,5.42892925,6.3219385,8.0
10949,I,1.2625,0.9625,0.3125,14.35902175,6.293589,2.721552,4.53592,8.0
10950,M,1.6,1.1875,0.4125,33.46658475,17.08057375,8.7032965,8.2497045,9.0
10951,I,1.2625,0.9625,0.3125,14.3731965,6.95980225,2.36718325,4.252425,7.0
10952,F,1.4625,1.1625,0.375,31.90736225,14.911837,6.08096775,8.221355,21.0
10953,M,1.8,1.4,0.5625,51.24172125,26.0531905,13.947954,13.324265,14.0
10954,M,1.675,1.3125,0.45,47.5988105,22.80717275,11.9918385,12.757275,9.0
10955,M,1.25,1.0,0.3625,22.92057075,9.922325,5.14543425,6.0951425,9.0
10956,F,1.5125,1.1875,0.425,21.035329,10.489315,4.706017,6.7755305,9.0
10957,F,1.6125,1.25,0.375,32.715323,16.612807,5.40057975,7.93786,9.0
10958,M,1.3125,1.15,0.3625,23.62930825,11.43902325,4.46504625,6.6621325,9.0
10959,F,1.7625,1.3875,0.5,49.59745025,21.262125,9.96484925,13.60776,11.0
10960,F,1.2625,0.9625,0.3125,16.40018575,7.41339425,3.89805625,4.819415,7.0
10961,M,1.3625,1.025,0.3125,19.17843675,8.3631025,3.515338,6.23689,9.0
10962,F,1.3375,1.05,0.4375,20.19901875,8.7599955,4.6209685,7.7961125,12.0
10963,I,0.8125,0.575,0.1625,3.64291075,1.60174675,0.793786,1.00640725,6.0
10964,M,1.625,1.2625,0.4125,37.0527965,18.5122235,8.66077225,7.93786,11.0
10965,F,1.525,1.2125,0.4625,26.03901575,13.65028425,6.78970525,6.6621325,10.0
10966,M,0.9875,0.7125,0.2125,8.46232575,3.1467945,1.7293195,2.62232875,9.0
10967,F,1.5875,1.2375,0.4,36.967748,16.3576615,8.3064035,10.0640725,11.0
10968,M,1.6125,1.3125,0.475,42.14153175,16.3576615,8.561549,10.6310625,18.0
10969,I,0.7875,0.575,0.1875,4.46504625,1.984465,1.20485375,1.417475,5.0
10970,F,1.425,1.05,0.3875,22.92057075,9.87980075,4.55009475,7.087375,10.0
10971,M,1.625,1.3125,0.4,38.03085425,18.18620425,8.391452,9.4970825,11.0
10972,I,1.075,0.8125,0.25,9.015141,3.24601775,1.60174675,2.6932025,6.0
10973,F,1.2875,1.0,0.3375,21.9708625,9.8372765,5.17378375,5.2446575,14.0
10974,M,1.625,1.275,0.475,43.488133,19.94387325,10.886208,11.01378075,13.0
10975,M,1.275,1.0125,0.35,21.6873675,7.24329725,4.01145425,5.953395,13.0
10976,F,1.3125,0.975,0.35,18.937466,7.78193775,4.01145425,5.06038575,9.0
10977,M,1.2625,0.975,0.35,17.293195,7.711064,4.025629,5.54232725,9.0
10978,M,1.55,1.25,0.4375,36.7126025,17.10892325,7.9095105,10.0640725,10.0
10979,I,1.0375,0.8,0.2625,8.5898985,3.92640575,1.77184375,2.62232875,12.0
10980,F,1.45,1.1625,0.4125,30.107169,11.623295,6.406987,8.3631025,11.0
10981,I,1.0125,0.775,0.225,9.73805325,5.10291,1.48834875,2.551455,6.0
10982,I,1.025,0.7875,0.25,8.5331995,3.515338,1.2757275,2.83495,8.0
10983,M,1.65,1.3,0.4125,37.74735925,15.1669825,10.4609655,12.190285,9.0
10984,I,1.1875,0.8875,0.3,13.84873075,5.1312595,3.50116325,4.3941725,9.0
10985,M,1.375,1.0875,0.45,23.586784,9.82310175,4.9044635,7.83863675,12.0
10986,I,1.5375,1.1875,0.4125,31.467945,15.1669825,7.3425205,7.654365,10.0
10987,M,1.2,0.95,0.3375,14.5999925,6.93145275,3.742134,4.9611625,8.0
10988,F,1.4,1.1,0.3875,26.32251075,10.21999475,5.79747275,7.5126175,10.0
10989,M,1.525,1.2,0.35,33.38153625,16.2442635,6.87475375,8.3631025,10.0
10990,I,0.875,0.675,0.225,5.5848515,2.67902775,1.020582,1.8427175,5.0
10991,I,1.6125,1.275,0.475,44.21104525,15.762322,9.53960675,18.8524175,20.0
10992,I,1.175,0.9375,0.3,14.3731965,6.690482,2.99087225,4.252425,8.0
10993,I,1.225,0.9625,0.3,14.07552675,6.7188315,3.118445,3.96893,8.0
10994,I,0.625,0.475,0.1625,2.8632995,1.1623295,0.453592,0.737087,5.0
10995,M,1.625,1.2625,0.4125,33.46658475,14.84096325,5.93922025,10.0640725,10.0
10996,M,1.3625,1.0625,0.325,21.092028,9.87980075,4.9044635,7.04485075,8.0
10997,M,1.4375,1.1375,0.3875,31.581343,14.04717725,6.4353365,8.6465975,15.0
10998,M,1.7125,1.275,0.5125,50.53298375,23.870279,11.60912025,14.458245,10.0
10999,F,1.6,1.275,0.4125,37.3929905,14.92601175,7.3425205,12.360382,13.0
11000,F,1.5,1.2,0.4125,32.205032,12.60135275,6.27941425,9.4970825,13.0
11001,I,1.175,0.9125,0.3125,13.53688625,5.499803,3.41611475,4.252425,7.0
11002,M,1.55,1.2,0.375,30.94347925,13.08329425,7.7394135,8.9300925,10.0
11003,M,1.525,1.175,0.4,32.6302745,12.1619355,6.94426725,9.7805775,9.0
11004,F,1.8,1.4375,0.5375,61.6034635,20.53921275,11.0846545,18.313777,12.0
11005,M,1.5125,1.1875,0.4,30.83008125,13.93377925,7.47009325,8.7599955,9.0
11006,F,1.7,1.375,0.4875,50.6605565,17.1514475,9.128539,15.26620575,16.0
11007,I,1.15,0.8875,0.3125,13.437663,5.0745605,2.42388225,4.252425,9.0
11008,I,1.0875,0.8375,0.275,11.5382465,4.4508715,2.721552,3.2601925,8.0
11009,F,1.75,1.3875,0.4375,41.8863863,16.726205,9.22776225,11.90679,11.0
11010,F,1.55,1.2125,0.375,35.22425375,16.726205,8.46232575,9.2135875,12.0
11011,I,1.25,0.9,0.35,16.0174675,7.314171,3.07592075,4.9611625,9.0
11012,I,1.1,0.8375,0.3125,12.587178,5.08873525,2.65067825,4.3941725,7.0
11013,I,0.85,0.65,0.2125,5.91087075,2.59397925,1.20485375,1.5592225,6.0
11014,I,0.3375,0.2625,0.125,0.226796,0.09922325,0.0850485,0.226796,4.0
11015,I,0.7375,0.5875,0.2,4.1673765,1.77184375,0.9355335,1.2757275,4.0
11016,I,0.6875,0.55,0.2,3.67126025,1.474174,0.80796075,0.9922325,6.0
11017,F,1.65,1.325,0.425,34.9549335,13.5227115,8.164656,11.056305,11.0
11018,M,1.5375,1.15,0.3875,29.27085875,11.793392,6.13766675,10.20582,16.0
11019,I,0.85,0.6375,0.175,4.252425,2.02698925,0.94970825,1.417475,5.0
11020,I,1.3125,1.025,0.325,22.43862925,9.85145125,4.86193925,6.80388,8.0
11021,M,1.475,1.125,0.3625,23.11901725,11.736693,4.60679375,6.73300625,9.0
11022,I,1.2125,0.925,0.3125,16.9813505,8.1930055,3.27436725,3.96893,9.0
11023,I,0.925,0.675,0.2375,6.39281225,2.84912475,1.09145575,1.8427175,7.0
11024,I,1.125,0.8375,0.25,11.169703,3.96893,2.5231055,3.9405805,11.0
11025,I,1.1,0.875,0.3125,12.77144975,6.13766675,2.67902775,3.685435,7.0
11026,M,1.3375,1.05,0.3875,24.437269,7.10154975,4.932813,9.02931575,14.0
11027,M,1.65,1.3125,0.5,40.61065875,13.53688625,8.29222875,14.17475,17.0
11028,I,0.8375,0.6125,0.2,4.819415,1.60174675,1.14815475,1.360776,8.0
11029,F,1.3875,1.1,0.35,21.1203775,8.83086925,4.32329875,7.2291225,10.0
11030,M,1.2875,0.9625,0.3125,16.76872925,6.3219385,3.50116325,5.2446575,10.0
11031,M,1.55,1.25,0.4125,40.80910525,18.83824275,7.75358825,9.4970825,11.0
11032,F,1.675,1.3125,0.5125,45.20327775,18.3421265,9.39785925,12.0485375,13.0
11033,I,1.15,0.8875,0.3125,13.437663,5.953395,3.7137845,3.118445,8.0
11034,F,1.6,1.225,0.325,33.83512825,14.4298955,6.747181,8.9300925,12.0
11035,M,1.6125,1.25,0.4125,36.61337925,17.1514475,7.52679225,11.056305,12.0
11036,I,0.725,0.525,0.15,2.7499015,1.020582,0.52446575,0.850485,5.0
11037,M,1.4125,1.0875,0.3375,22.7646485,12.360382,4.12485225,5.896696,11.0
11038,M,1.725,1.375,0.4375,44.9906565,18.5689225,9.53960675,12.34116025,13.0
11039,I,1.325,0.975,0.35,19.57532975,8.34892775,4.3941725,4.9611625,9.0
11040,I,0.7875,0.575,0.1375,3.6003865,1.474174,0.510291,0.97805775,6.0
11041,F,1.3875,1.0875,0.4125,25.44367625,9.87980075,5.726599,7.7961125,11.0
11042,F,1.525,1.1625,0.3875,29.7386255,13.13999325,6.64795775,8.3631025,9.0
11043,M,1.25,1.0,0.4125,22.11261,8.34892775,4.77689075,5.5281525,16.0
11044,I,1.0125,0.775,0.2375,8.674947,3.24601775,1.9561155,2.551455,7.0
11045,M,1.4875,1.1875,0.3875,31.62386725,13.79203175,7.2858215,9.17106325,10.0
11046,I,1.05,0.8125,0.25,10.33339275,4.46504625,2.08368825,2.9766975,8.0
11047,M,1.575,1.2,0.3625,35.50774875,15.762322,8.66077225,8.6465975,19.0
11048,F,1.275,0.9625,0.325,15.0535845,6.917278,3.5436875,5.23048275,9.0
11049,I,0.8125,0.6125,0.1875,4.32329875,1.8427175,1.1623295,1.417475,4.0
11050,I,1.4125,1.125,0.3875,22.566202,10.149121,5.5281525,6.520385,9.0
11051,I,1.4125,1.1,0.3,22.6796,10.70193625,4.57844425,5.8116475,9.0
11052,F,1.35,1.05,0.4,24.7491135,12.530479,4.309124,6.3786375,10.0
11053,M,1.6625,1.3,0.4125,39.2073585,18.200379,8.2497045,10.3475675,12.0
11054,M,1.2,0.9375,0.3375,15.77649675,7.04485075,3.2601925,5.2446575,10.0
11055,M,1.5375,1.1875,0.3875,27.1871705,11.453198,7.0023265,9.922325,13.0
11056,M,1.5,1.1875,0.3875,31.62386725,13.13999325,6.76135575,9.4970825,20.0
11057,F,1.25,1.0125,0.325,16.5844575,7.35669525,4.86193925,4.3941725,9.0
11058,F,1.7625,1.4,0.5,53.28288525,25.61377325,10.78698475,12.8990225,11.0
11059,I,1.075,0.8375,0.25,10.149121,4.32329875,1.8994165,2.83495,6.0
11060,I,1.1375,0.8875,0.2625,10.21999475,4.422522,2.097863,3.40194,8.0
11061,M,1.425,1.125,0.3625,26.54930675,12.48795475,5.40057975,7.087375,9.0
11062,F,1.5625,1.225,0.3875,31.6096925,13.721158,6.56290925,9.7805775,10.0
11063,I,0.775,0.5875,0.175,4.2807745,1.7860185,0.7654365,1.26155275,6.0
11064,F,1.35,1.05,0.3625,20.241543,9.355335,4.57844425,5.953395,9.0
11065,I,1.2125,0.9,0.2625,14.628342,6.7188315,4.03980375,3.96893,7.0
11066,F,1.5125,1.225,0.3875,32.998818,14.16057525,8.40562675,9.4970825,12.0
11067,I,0.725,0.525,0.175,3.55786225,1.5592225,0.77961125,0.9922325,5.0
11068,M,1.7625,1.4,0.4375,49.32813,21.98503725,11.5949455,13.60776,10.0
11069,M,1.5375,1.1875,0.3625,30.674159,14.92601175,7.7961125,7.5126175,9.0
11070,M,1.6,1.2875,0.4375,34.9549335,14.7133905,8.4765005,10.39009175,10.0
11071,F,1.2875,1.0625,0.3125,21.27629975,7.55514175,4.2807745,8.3631025,12.0
11072,I,1.025,0.8125,0.2375,8.12213175,4.4508715,2.25378525,2.551455,6.0
11073,F,1.575,1.225,0.4125,32.16250775,14.44407025,7.200773,8.3631025,11.0
11074,M,1.375,1.125,0.3375,25.27357925,14.27397325,4.422522,6.16601625,8.0
11075,M,0.9125,0.6625,0.25,6.30776375,2.65067825,1.31825175,2.1262125,9.0
11076,M,1.375,1.0625,0.375,25.13183175,11.0846545,6.10931725,6.80388,9.0
11077,I,1.375,1.0375,0.3375,21.659018,8.051258,4.932813,7.654365,16.0
11078,F,1.175,0.9,0.3125,13.53688625,5.726599,2.9199985,5.2446575,11.0
11079,M,1.6125,1.25,0.4375,40.7382315,17.0380495,8.91591775,10.0640725,11.0
11080,M,1.55,1.2,0.4375,35.33765175,12.6155275,7.767763,11.056305,25.0
11081,M,1.5375,1.175,0.4375,34.79901125,16.20173925,7.64019025,10.20582,12.0
11082,M,1.4375,1.2,0.375,28.066005,13.551061,6.16601625,8.278054,11.0
11083,I,1.075,0.8375,0.2375,9.36950975,4.7910655,1.814368,2.9766975,8.0
11084,I,1.2,0.925,0.3,14.69921575,6.13766675,3.7137845,4.3941725,7.0
11085,F,1.65,1.3,0.5,41.7588135,18.24290325,9.22776225,12.757275,14.0
11086,I,0.525,0.375,0.1,1.304077,0.35436875,0.18427175,0.29766975,4.0
11087,F,1.775,1.4125,0.4625,52.219779,21.829115,12.77144975,12.6155275,13.0
11088,M,1.4,1.0875,0.4125,24.28134675,8.845044,5.06038575,7.7961125,11.0
11089,I,1.3875,1.1,0.3375,22.4244545,10.659412,4.49339575,7.93786,11.0
11090,M,1.6125,1.2,0.475,37.9032815,17.08057375,7.89533575,9.51125725,9.0
11091,F,1.35,1.0125,0.375,23.700182,11.0846545,4.2807745,7.7961125,19.0
11092,F,1.4375,1.1375,0.375,30.0221205,14.04717725,6.0951425,9.07184,10.0
11093,M,1.3,1.0125,0.325,18.653971,7.427569,3.52951275,5.6699,10.0
11094,I,0.8,0.6125,0.1875,4.706017,2.0128145,1.077281,1.26155275,6.0
11095,I,1.5125,1.125,0.4375,31.2694985,13.13999325,8.60407325,8.50485,10.0
11096,M,1.425,1.0625,0.325,22.2543575,10.47514025,5.34388075,6.9456275,9.0
11097,I,1.2875,0.975,0.3125,18.92329125,9.48290775,3.7137845,5.386405,8.0
11098,M,1.525,1.175,0.4125,32.10580875,16.612807,6.08096775,8.221355,11.0
11099,I,0.775,0.5625,0.2125,3.6570855,1.65844575,0.77961125,1.03475675,9.0
11100,M,1.6,1.2375,0.3875,32.4601775,13.53688625,6.13766675,9.76640275,9.0
11101,M,1.5,1.2,0.4125,31.85066325,10.4042665,6.38504475,13.60776,18.0
11102,F,1.3,1.0,0.35,22.1976585,10.489315,5.499803,5.2446575,8.0
11103,F,1.4125,1.1,0.375,24.84833675,11.396499,5.74077375,7.72523875,13.0
11104,I,1.2125,0.925,0.3,12.3320325,5.2446575,2.79242575,3.685435,7.0
11105,M,1.1625,0.8875,0.3125,13.56523575,5.443104,2.96252275,3.96893,8.0
11106,M,1.5125,1.1625,0.4375,31.638042,11.736693,6.13766675,14.5999925,14.0
11107,F,1.4375,1.125,0.425,29.993771,14.5999925,5.59902625,8.50485,11.0
